OBJECTID,ZONEID,AVGPRESSURE,PRESSUREDATE,HIGHELEVATION,LOWELEVATION,Shape_Length,Shape_Area,GlobalID,geometry,ResourceID
1,7,85,20140212,751,631,76998.61484062827,290016872.4837559,{6DEFFD00-10F8-41BD-97BB-2D411DB618A6},"POLYGON Z ((-88.17754032300472 41.682168284573365 0,-88.2092282778197 41.72828908415917 0,-88.20881568925668 41.73161071062056 0,-88.2009577804904 41.73035952751448 0,-88.19363982798596 41.73017954977903 0,-88.18883412075856 41.73154412578629 0,-88.18654515351358 41.73239779781162 0,-88.18951105454 41.73565652727072 0,-88.18515638772477 41.739591229294604 0,-88.17897492896847 41.74198149490647 0,-88.17439212829716 41.74523022051209 0,-88.17004283740081 41.74642332203107 0,-88.15974658862842 41.74726480032408 0,-88.14922620775393 41.746391853583795 0,-88.14283021312013 41.74329776942996 0,-88.13986375511307 41.740894411836436 0,-88.13620453012092 41.74071687828988 0,-88.1285492675242 41.74463886995036 0,-88.12751374812898 41.74035901078243 0,-88.13028821420447 41.73094164564467 0,-88.13535588182023 41.71912976028646 0,-88.14199964238718 41.7148581354436 0,-88.14406345211717 41.71280576998712 0,-88.1430371587858 41.71078115762069 0,-88.14307650002709 41.71076367627248 0,-88.14315257883256 41.71072944843363 0,-88.14342274259086 41.7106061027981 0,-88.14349545439813 41.71057343221617 0,-88.14353879732019 41.710554507717255 0,-88.14358562226505 41.71053441036179 0,-88.14384934695437 41.71042229155464 0,-88.14390417999618 41.71039860667702 0,-88.14394300300452 41.71038149423027 0,-88.14400486106858 41.71035350178752 0,-88.14413468705337 41.71029343195983 0,-88.14419159216983 41.710266618854995 0,-88.14421962477387 41.710252796528415 0,-88.1442344555793 41.71024512183507 0,-88.14425614794624 41.71023316724677 0,-88.1442701335568 41.71022483388516 0,-88.14428389939256 41.71021604997327 0,-88.14430395463462 41.71020223250993 0,-88.1443170029453 41.71019268659773 0,-88.14433894968235 41.71017592261395 0,-88.14436055718998 41.710158875350636 0,-88.14449238607546 41.71005262012147 0,-88.14461731563404 41.709952333693955 0,-88.14629280990555 41.70860975630566 0,-88.14644321964997 41.70848966418327 0,-88.14657389464001 41.70838658117652 0,-88.14659656990975 41.70836801989221 0,-88.14660756612294 41.708358592832944 0,-88.14661819511169 41.70834900941121 0,-88.14662915280996 41.70833835687782 0,-88.14663430148507 41.70833294318817 0,-88.14664375223803 41.70832194426214 0,-88.14665184460159 41.70831075044859 0,-88.14665534430884 41.708305073871145 0,-88.14666135586879 41.70829336796526 0,-88.1466662050085 41.70828101190137 0,-88.14667001152839 41.70826812832512 0,-88.14667229432504 41.70825820810693 0,-88.14667585226225 41.708237383725226 0,-88.14667955637219 41.70820465573135 0,-88.14669177026607 41.7080583611316 0,-88.14671264912613 41.707830800198465 0,-88.1467160084448 41.7077834981807 0,-88.14671740631772 41.707744274738246 0,-88.14671765905169 41.70771837227654 0,-88.1467174912577 41.707692466430686 0,-88.14671586090671 41.70763259068329 0,-88.14670527560698 41.70736703415398 0,-88.14665070388784 41.70591312414692 0,-88.14664698719355 41.70582397921056 0,-88.1466413596394 41.70571506614194 0,-88.1466403959048 41.70568977665101 0,-88.14663992425102 41.7056630104444 0,-88.1466403333713 41.70562874194521 0,-88.1466424660019 41.705574342065 0,-88.14666588929745 41.70511321353864 0,-88.14666973406649 41.705031791682735 0,-88.14667528552108 41.704904055513225 0,-88.14667695612738 41.70487894226934 0,-88.14667960671595 41.70485397647773 0,-88.14668309030293 41.70483386686028 0,-88.14668636742118 41.704820754621 0,-88.14669056636585 41.704807957209134 0,-88.14669304403307 41.704801652306195 0,-88.14669877530088 41.70478911939168 0,-88.14670544588621 41.70477666903602 0,-88.14671286590595 41.704764318037824 0,-88.14671967867525 41.70475380191746 0,-88.14672677957248 41.70474336369678 0,-88.14674155042437 41.704722638540616 0,-88.14683600077757 41.70459597494847 0,-88.14691560432092 41.704488376943 0,-88.14789400057201 41.703160516474036 0,-88.14800833444629 41.703004809949306 0,-88.14810956751901 41.70286490268503 0,-88.14812510076379 41.70284447389568 0,-88.14813314436346 41.702834452176646 0,-88.14814147453376 41.702824629901755 0,-88.14815164164749 41.702813573470685 0,-88.148156940837 41.702808263493075 0,-88.14816802653554 41.70279822416389 0,-88.14817977510285 41.70278913579743 0,-88.14818591921846 41.702784972457025 0,-88.14819231142421 41.702781021104116 0,-88.1482060230862 41.70277362860289 0,-88.14822089593251 41.70276686733274 0,-88.14822868073713 41.70276370875035 0,-88.14824476105431 41.70275777686674 0,-88.14825994141826 41.702752706991454 0,-88.14827537090707 41.70274790672748 0,-88.14830669098087 41.702738812946585 0,-88.14848488115098 41.702689985127854 0,-88.1486899630777 41.70263270340054 0,-88.15020905233594 41.70220595035254 0,-88.1503626151079 41.70216260507435 0,-88.15052030553775 41.70211765358442 0,-88.1505497553203 41.70210949350649 0,-88.15057932534326 41.702101720773626 0,-88.15059418773485 41.70209808528193 0,-88.15061157632036 41.70209417198733 0,-88.15062901885933 41.70209072156883 0,-88.15063775395015 41.70208920661821 0,-88.15065524679575 41.70208665845177 0,-88.15066399491121 41.702085635124796 0,-88.15068167484874 41.70208405245409 0,-88.15069957669397 41.70208302026267 0,-88.15071762985366 41.702082435795425 0,-88.1507539726427 41.70208219101326 0,-88.15079041321458 41.702082630660165 0,-88.15096364304598 41.70208636853043 0,-88.15112764633048 41.702089529677416 0,-88.1514920328029 41.70209609881771 0,-88.15175900719906 41.702100556420596 0,-88.15181087236022 41.70210206724973 0,-88.15184711185695 41.702103950446045 0,-88.15186512229303 41.70210531324297 0,-88.15188309690896 41.70210702442578 0,-88.15190107533437 41.70210909035967 0,-88.15191903126723 41.702111465083995 0,-88.15195386881062 41.702116729644096 0,-88.15198761930863 41.702122334620945 0,-88.15252792129566 41.70221713559997 0,-88.15263341098715 41.70223594828913 0,-88.15274874263658 41.70225699937372 0,-88.15279709147734 41.7022653362804 0,-88.15281319104177 41.70226779258401 0,-88.15283817196091 41.702270984035195 0,-88.1528470589214 41.702271862352795 0,-88.15286463619076 41.70227305234112 0,-88.15288180277432 41.70227330979339 0,-88.15289015351577 41.70227303478529 0,-88.15289831763205 41.70227247406458 0,-88.15290631556242 41.70227162226117 0,-88.15291421459945 41.70227047497883 0,-88.15292214454776 41.70226901441386 0,-88.15293012463009 41.70226724059644 0,-88.15293814279177 41.7022651679136 0,-88.15294617493615 41.70226282063771 0,-88.15296220633927 41.702257425540566 0,-88.15297812443536 41.702251302760104 0,-88.15299232879998 41.7022453528614 0,-88.15300642221641 41.70223912096931 0,-88.15304832419199 41.702219495501986 0,-88.15314790929848 41.702171491506036 0,-88.1532393385676 41.7021279251981 0,-88.15365124416734 41.70193351263055 0,-88.15381642946336 41.70185501044142 0,-88.15386046892685 41.70183428865694 0,-88.15389006981631 41.70182084275474 0,-88.15390501680604 41.70181434467327 0,-88.15392887537213 41.701804604744396 0,-88.15395313266076 41.70179578111467 0,-88.15396132305199 41.701793090071185 0,-88.15397795029916 41.70178807752098 0,-88.15400350160068 41.70178138348723 0,-88.15402084213676 41.70177736245681 0,-88.15405594534064 41.70177002784134 0,-88.15409131136381 41.701763228448065 0,-88.15428645763448 41.70172730243948 0,-88.15448136090119 41.701690978655456 0,-88.15522529670226 41.70155180330007 0,-88.15549090459761 41.70150164684535 0,-88.15554410389493 41.70149190786278 0,-88.15557522438228 41.70148663838528 0,-88.15560644647562 41.70148199031551 0,-88.15563328068218 41.70147875894621 0,-88.1556512754346 41.701477056247555 0,-88.15567844127546 41.70147511741922 0,-88.15571373167435 41.70147341263406 0,-88.15574796809608 41.701472264442174 0,-88.15607129764888 41.70146446575261 0,-88.15614380043283 41.70146289836056 0,-88.15624981516656 41.70146105753017 0,-88.15635603206962 41.70145953204472 0,-88.15644683296442 41.70145865891628 0,-88.15673897145845 41.70145644128382 0,-88.15680286400918 41.70145561836106 0,-88.15684391291671 41.70145473961509 0,-88.15693963016214 41.70145161190404 0,-88.15724950367103 41.70143981318715 0,-88.15734948492369 41.701436607933 0,-88.15756600156206 41.701431150770446 0,-88.15790014156993 41.7014222812173 0,-88.15895915515016 41.7013960884523 0,-88.15946555276568 41.70138283325033 0,-88.15957155830576 41.70138030775738 0,-88.15963522089314 41.70137918038601 0,-88.15972571989569 41.7013783744398 0,-88.15993965200269 41.70137734775199 0,-88.1600287894235 41.70137712655762 0,-88.16007403428071 41.701377333435865 0,-88.16012233787944 41.70137801400208 0,-88.16017354894664 41.70137912930832 0,-88.16044464403406 41.70138636230536 0,-88.16052140616009 41.701389093350244 0,-88.16056217446898 41.70139112286783 0,-88.16059847675932 41.70139328251548 0,-88.16065172020804 41.701396807367125 0,-88.16073951516839 41.7014030636069 0,-88.16093522597325 41.70141802447921 0,-88.16096436654647 41.70141976629793 0,-88.1609788204435 41.70142035701318 0,-88.16099315256344 41.70142066032422 0,-88.16100731512357 41.70142057351661 0,-88.16102448204178 41.70141973309567 0,-88.16103275592539 41.7014189414654 0,-88.16104074581625 41.70141787119272 0,-88.16104838807297 41.70141650957706 0,-88.16105562261518 41.70141486012991 0,-88.16106241577435 41.70141293360539 0,-88.16106881439356 41.70141073457565 0,-88.16107502650006 41.70140819492408 0,-88.16108118442227 41.701405250021956 0,-88.16108730865865 41.701401871988395 0,-88.16109336673962 41.70139807247962 0,-88.1610993213276 41.701393886554314 0,-88.16110514586403 41.70138936189261 0,-88.1611163670193 41.7013794907846 0,-88.16112497144336 41.701370985225566 0,-88.16113325958328 41.70136214515266 0,-88.16114131289727 41.70135305982511 0,-88.16115696423769 41.70133441758986 0,-88.16122958843643 41.70124350830939 0,-88.16126601208396 41.70119831897896 0,-88.16139992812376 41.70103447547984 0,-88.16322083875485 41.69881521816386 0,-88.16332661519986 41.698686821711 0,-88.16342211933103 41.698572199228956 0,-88.16343944566015 41.69855065903867 0,-88.16344779849607 41.69853980204766 0,-88.16345581639125 41.698528852722596 0,-88.16346400296914 41.698516802486445 0,-88.16347138373217 41.698504636710915 0,-88.16347771111771 41.69849238654346 0,-88.1634828024699 41.69848007062214 0,-88.16348488040641 41.69847383948986 0,-88.16348666787648 41.69846750798651 0,-88.16348942189839 41.69845453493753 0,-88.16349042442482 41.6984479186556 0,-88.16349179803373 41.69843450598372 0,-88.16349243414888 41.69842286506224 0,-88.16349269677161 41.69841117406807 0,-88.1634924894371 41.69838769645753 0,-88.16349173807016 41.69836414871397 0,-88.16348668740739 41.69824274625317 0,-88.16348333800931 41.69814732215264 0,-88.16345235024518 41.69717995547403 0,-88.16344744459752 41.69704368078666 0,-88.16344179374424 41.69690938312078 0,-88.16344141978045 41.696887147776906 0,-88.16344180613774 41.69686404649459 0,-88.1634431229301 41.69684436801733 0,-88.16344466247473 41.696831344550084 0,-88.1634481993588 41.696811198457716 0,-88.1634512524308 41.696797775659796 0,-88.16345473553199 41.6967843706046 0,-88.16346219693327 41.696758833457366 0,-88.16347025761794 41.69673336292278 0,-88.16354316250599 41.69651196278484 0,-88.16381933525255 41.69566438340611 0,-88.16384984806324 41.69557168693402 0,-88.16389124066097 41.695447551841845 0,-88.16389878667088 41.69542306552425 0,-88.16390530690694 41.6953985227709 0,-88.16390810019313 41.69538515359709 0,-88.16391011247596 41.695371842696694 0,-88.16391116220579 41.695358648326554 0,-88.1639112875173 41.69535209647167 0,-88.16391113893202 41.695345544212984 0,-88.16391004432681 41.69533235118353 0,-88.16390798657642 41.69531904328671 0,-88.16390514692901 41.695305677513424 0,-88.16389854286784 41.69528114512327 0,-88.163890912741 41.695256672445474 0,-88.16384677825552 41.69512571063089 0,-88.1638157927283 41.695032510175494 0,-88.16350000380852 41.69407379114005 0,-88.1634248176747 41.69384748647541 0,-88.16341622181866 41.69382082621772 0,-88.16340814749731 41.693794100102494 0,-88.16340114014677 41.69376728642691 0,-88.16339700677766 41.69374711997991 0,-88.16339401128752 41.693726851671954 0,-88.16339172913369 41.693703017126 0,-88.16339031696195 41.69367908482494 0,-88.16338928271024 41.69365168483139 0,-88.16338347299936 41.6934195293991 0,-88.16336344101678 41.69269795038444 0,-88.16335942212258 41.69256177774061 0,-88.16335453939281 41.692420187148166 0,-88.16335404939359 41.692395048799725 0,-88.16335428718149 41.69236997545436 0,-88.16335496085662 41.6923563726555 0,-88.16335620124205 41.692342876038836 0,-88.16335816433572 41.69232954796113 0,-88.16336098215088 41.69231643543716 0,-88.16336273503929 41.692309946311774 0,-88.16336693865999 41.69229699880536 0,-88.16337197706564 41.692284082245735 0,-88.16337768443431 41.692271215295484 0,-88.1633838901842 41.692258399503 0,-88.16339722136935 41.69223294394999 0,-88.16341119007697 41.692207613589936 0,-88.16347498900905 41.69209411814118 0,-88.16353095532376 41.69199352068798 0,-88.16401164365533 41.69112552987906 0,-88.16410895207216 41.690949307323514 0,-88.16419054913797 41.69079970011795 0,-88.16420393785528 41.69077634873086 0,-88.16421092914457 41.69076481348224 0,-88.16421823356202 41.690753426355855 0,-88.16422654854972 41.69074144826773 0,-88.16423545347133 41.690729876216714 0,-88.16424505129169 41.690718840008465 0,-88.16425013911939 41.69071354157097 0,-88.16426099854071 41.690703298648984 0,-88.1642728047671 41.69069341997076 0,-88.16427901686527 41.690688605787926 0,-88.16429193296982 41.69067920233869 0,-88.16430535293492 41.69067004633239 0,-88.16433304306756 41.69065228839689 0,-88.16436132436549 41.69063492028674 0,-88.16451063513563 41.69054467160922 0,-88.1646517664331 41.690458554267416 0,-88.16633254708931 41.6894304180675 0,-88.16637140838792 41.68940664604105 0,-88.16645578517353 41.68935458721394 0,-88.16650894170301 41.689320621114504 0,-88.16657260438105 41.689278528121825 0,-88.16688472521098 41.689069610408765 0,-88.16704715580434 41.688960083219406 0,-88.1670743649301 41.688941953866426 0,-88.16710191063635 41.688924188746284 0,-88.16711591945496 41.68891556358277 0,-88.16713014013514 41.688907227745084 0,-88.1671446252625 41.68889928485261 0,-88.16715941059688 41.688891842101874 0,-88.1671669318523 41.68888832979929 0,-88.16718239745333 41.68888166505492 0,-88.16720649392788 41.68887252684219 0,-88.16722301269336 41.68886689994916 0,-88.16723977938943 41.68886154982797 0,-88.16725669330003 41.68885640520311 0,-88.16729078560638 41.68884649268586 0,-88.16745346642345 41.68880086057052 0,-88.1675897544734 41.68876230044683 0,-88.16920684746036 41.68830263830788 0,-88.16932621201151 41.688268987821864 0,-88.16949493651408 41.68822198655883 0,-88.16952605603106 41.68821270840736 0,-88.16954138224794 41.68820779708156 0,-88.1695564605376 41.68820260268184 0,-88.16957240829488 41.688196531650846 0,-88.16958013041786 41.68819330219463 0,-88.1695949103168 41.688186407451724 0,-88.16960192248486 41.688182727694134 0,-88.1696151516675 41.6881748844425 0,-88.16962146851142 41.68817066886889 0,-88.16963368101759 41.68816159335068 0,-88.16964536084693 41.688151788666964 0,-88.16965381627368 41.68814405836195 0,-88.16966201396534 41.688136123303536 0,-88.16967267064948 41.68812526731962 0,-88.16968307437891 41.68811421559254 0,-88.16970343946114 41.68809177026256 0,-88.16981673899858 41.687964058980555 0,-88.16987567521008 41.68789823066961 0,-88.1699152202024 41.68785450153865 0,-88.16994306710941 41.68782449102537 0,-88.16996157395937 41.68780530867654 0,-88.16997791976651 41.687789028771924 0,-88.16999750544662 41.68777024051526 0,-88.17001744377148 41.68775164453673 0,-88.17005204045333 41.68772000129884 0,-88.17023637505169 41.6875529377409 0,-88.17058018488656 41.687240653701785 0,-88.17076397005026 41.68707270433358 0,-88.17078759717512 41.68705200115046 0,-88.17079969782769 41.687041880009566 0,-88.17081206806611 41.68703202486008 0,-88.17083128346214 41.68701795301448 0,-88.170844622698 41.687009180585285 0,-88.17085151590483 41.68700496305686 0,-88.1708657555382 41.68699685097473 0,-88.17088053833147 41.68698911961795 0,-88.17089573711951 41.68698170668065 0,-88.17092692812963 41.686967563507146 0,-88.17095864508886 41.68695395409188 0,-88.17110233908251 41.68689401987885 0,-88.17122928294579 41.686840728258886 0,-88.17248133704243 41.686313016584656 0,-88.17259248738965 41.68626643527431 0,-88.17274161633411 41.68620438621446 0,-88.17277059139612 41.6861918024982 0,-88.17279890133862 41.68617860648888 0,-88.17281378791216 41.686170995677834 0,-88.1728210153476 41.686167047710434 0,-88.17283491730443 41.68615882506522 0,-88.17284155221981 41.68615453772693 0,-88.17284797005183 41.686150120430675 0,-88.172860279625 41.686140798898435 0,-88.17286620502239 41.68613588480534 0,-88.17287764254525 41.68612560495188 0,-88.17288858878437 41.68611484811142 0,-88.1728982807784 41.68610467836631 0,-88.17291693449714 41.68608384354674 0,-88.17294400431454 41.686051978233714 0,-88.17301205279176 41.68597042059859 0,-88.17307066795418 41.68590074826363 0,-88.1735021047865 41.685390994974725 0,-88.17364249318231 41.68522430774275 0,-88.17366964995213 41.68519293218031 0,-88.17368671495683 41.685174172197556 0,-88.17370552519084 41.685154919428214 0,-88.17371676992387 41.6851442763692 0,-88.1737284331448 41.68513391570859 0,-88.17374670948452 41.685118784122025 0,-88.17375930114395 41.685108915453476 0,-88.17378400472737 41.6850903443363 0,-88.17380911600706 41.68507204389306 0,-88.17405568820769 41.68489521305876 0,-88.17445104640977 41.684610463751554 0,-88.1746353408447 41.68447740027081 0,-88.1746750396923 41.684449058951465 0,-88.17470857149178 41.68442583225907 0,-88.17472219272015 41.6844167356285 0,-88.174742859155 41.6844034232429 0,-88.17477791764907 41.684382095733696 0,-88.17481974063801 41.684357867520994 0,-88.17493080813719 41.6842950121811 0,-88.1749722191757 41.684271216426716 0,-88.17500764434911 41.68425017837355 0,-88.17504502175996 41.68422698659216 0,-88.17509801836735 41.6841929550405 0,-88.17534538613323 41.68403178548613 0,-88.17553340688507 41.683909857050224 0,-88.17555921726509 41.68389261422449 0,-88.17558511021986 41.68387450534231 0,-88.17560427636283 41.683860117490184 0,-88.1756165432366 41.68385023286366 0,-88.17562843856297 41.68384002268935 0,-88.17564561322503 41.683824179787315 0,-88.17566698557853 41.6838029718844 0,-88.17568715629695 41.68378198112111 0,-88.1758302205258 41.68362836653035 0,-88.17605045559317 41.68339263753514 0,-88.17609294440697 41.68334804140497 0,-88.17612024333722 41.68332060820414 0,-88.17614841052094 41.68329371190928 0,-88.17619468917081 41.683251354762675 0,-88.17646374338567 41.68300952770488 0,-88.17664631832311 41.682844961571256 0,-88.17669172234419 41.682804419992394 0,-88.1767155322795 41.68278367170454 0,-88.1767397930196 41.68276324636139 0,-88.17676139459276 41.682745785038094 0,-88.17679569227069 41.68271907700887 0,-88.17684604857345 41.6826808281741 0,-88.17723574011991 41.6823868730891 0,-88.17727673239796 41.6823565805958 0,-88.17731601705196 41.68232814144993 0,-88.17754032300472 41.682168284573365 0))",cbd0ea4c-9112-470e-bf66-9708e74b02ce
